advance_decline_proxy,breadth_momentum,cap_weight_proxy_return,date,equal_weight_return,index_id,member_count,pct_above_ma20,pct_above_ma200,pct_above_ma50,priced_member_count,qqq_return
-0.686275,-0.089109,-0.028518,2025-11-06,-0.017351,$NDX,102,0.326733,0.534653,0.455446,102,-0.018627
0.196078,0.049505,-0.006954,2025-11-07,0.000778,$NDX,102,0.346535,0.534653,0.475248,102,-0.003155
0.445545,0.029703,0.031274,2025-11-10,0.010575,$NDX,101,0.405941,0.544554,0.49505,101,0.022124
0.148515,-0.009901,-0.00993,2025-11-11,0.001198,$NDX,101,0.405941,0.554455,0.49505,101,-0.002663
0.059406,-0.019802,0.000999,2025-11-12,0.000355,$NDX,101,0.415842,0.554455,0.49505,101,-0.000788
-0.544554,-0.019802,-0.028514,2025-11-13,-0.014147,$NDX,101,0.336634,0.534653,0.435644,101,-0.020416
-0.188119,-0.108911,0.002974,2025-11-14,-0.002423,$NDX,101,0.29703,0.524752,0.415842,101,0.000756
-0.524752,-0.227723,-0.007096,2025-11-17,-0.011439,$NDX,101,0.247525,0.514851,0.366337,101,-0.008541
-0.128713,-0.306931,-0.015618,2025-11-18,-0.003581,$NDX,101,0.277228,0.514851,0.346535,101,-0.012176
-0.108911,-0.217822,0.004271,2025-11-19,-0.000212,$NDX,101,0.267327,0.49505,0.376238,101,0.00597
-0.762376,-0.316832,-0.028354,2025-11-20,-0.02119,$NDX,101,0.247525,0.485149,0.287129,101,-0.023672
0.544554,-0.326733,0.003367,2025-11-21,0.016143,$NDX,101,0.306931,0.50495,0.306931,101,0.007513
0.326733,-0.346535,0.035319,2025-11-24,0.011952,$NDX,101,0.356436,0.50495,0.356436,101,0.025573
0.60396,-0.227723,0.003764,2025-11-25,0.010009,$NDX,101,0.435644,0.524752,0.415842,101,0.006164
0.445545,-0.128713,0.009066,2025-11-26,0.005834,$NDX,101,0.544554,0.514851,0.445545,101,0.008836
0.742574,-0.079208,0.00672,2025-11-28,0.009168,$NDX,101,0.623762,0.524752,0.465347,101,0.008107
-0.306931,-0.128713,-0.002129,2025-12-01,-0.003937,$NDX,101,0.564356,0.524752,0.435644,101,-0.003359
0.465347,-0.019802,0.009493,2025-12-02,0.010756,$NDX,101,0.663366,0.554455,0.524752,101,0.007826
0.386139,0.049505,0.008742,2025-12-03,0.011342,$NDX,101,0.722772,0.60396,0.564356,101,0.002444
-0.207921,0.069307,0.001647,2025-12-04,-0.002783,$NDX,101,0.70297,0.584158,0.564356,101,-0.00093
0.267327,0.118812,0.004761,2025-12-05,0.004992,$NDX,101,0.693069,0.633663,0.574257,101,0.004077
-0.29703,0.039604,-0.004549,2025-12-08,-0.005683,$NDX,101,0.643564,0.594059,0.514851,101,-0.001918
-0.009901,0.019802,0.003428,2025-12-09,-0.000726,$NDX,101,0.623762,0.584158,0.514851,101,0.001233
0.405941,0.089109,0.004681,2025-12-10,0.00817,$NDX,101,0.653465,0.60396,0.584158,101,0.004096
0.138614,0.089109,-0.00466,2025-12-11,0.000363,$NDX,101,0.673267,0.594059,0.584158,101,-0.003234
-0.287129,0.089109,-0.02031,2025-12-12,-0.010322,$NDX,101,0.623762,0.584158,0.524752,101,-0.019118
0.049505,0.118812,-0.004099,2025-12-15,-0.00273,$NDX,101,0.564356,0.594059,0.534653,101,-0.005019
-0.138614,0.188119,0.008193,2025-12-16,-0.00143,$NDX,101,0.574257,0.584158,0.554455,101,0.001982
-0.39604,0.207921,-0.02793,2025-12-17,-0.012095,$NDX,101,0.465347,0.564356,0.554455,101,-0.018537
0.39604,0.188119,0.021146,2025-12-18,0.009346,$NDX,101,0.534653,0.60396,0.564356,101,0.01449
0.366337,0.267327,0.015544,2025-12-19,0.007247,$NDX,101,0.534653,0.584158,0.554455,101,0.013035
0.425743,0.267327,0.005589,2025-12-22,0.005271,$NDX,101,0.613861,0.613861,0.574257,101,0.004794
-0.128713,0.217822,0.004134,2025-12-23,-0.001856,$NDX,101,0.594059,0.613861,0.574257,101,0.004683
0.49505,0.158416,0.002044,2025-12-24,0.002882,$NDX,101,0.60396,0.613861,0.574257,101,0.002926
0.227723,0.128713,-0.00431,2025-12-26,0.000549,$NDX,101,0.594059,0.613861,0.574257,101,-6.4e-05
-0.267327,0.128713,-0.010884,2025-12-29,-0.002712,$NDX,101,0.584158,0.613861,0.594059,101,-0.004841
-0.356436,0.128713,-0.003959,2025-12-30,-0.002553,$NDX,101,0.50495,0.60396,0.564356,101,-0.002319
-0.980198,-0.019802,-0.009493,2025-12-31,-0.009391,$NDX,101,0.326733,0.594059,0.50495,101,-0.008266
-0.069307,-0.118812,0.000263,2026-01-02,0.000864,$NDX,101,0.376238,0.544554,0.445545,101,-0.001937
0.294118,-0.059406,0.011423,2026-01-05,0.008741,$NDX,102,0.475248,0.584158,0.50495,102,0.007943
0.45098,-0.009901,0.005464,2026-01-06,0.016486,$NDX,102,0.584158,0.613861,0.564356,102,0.008787
-0.147059,0.039604,-0.001421,2026-01-07,-0.004241,$NDX,102,0.574257,0.623762,0.554455,102,0.000962
-0.019608,0.059406,-0.008293,2026-01-08,-0.003955,$NDX,102,0.584158,0.60396,0.574257,102,-0.005689
0.215686,-0.009901,0.01283,2026-01-09,0.008103,$NDX,102,0.594059,0.623762,0.574257,102,0.00996
-0.137255,0.0,0.00246,2026-01-12,-0.001305,$NDX,102,0.564356,0.60396,0.584158,102,0.00083
-0.078431,0.029703,0.000643,2026-01-13,-0.00286,$NDX,102,0.539216,0.60396,0.554455,102,-0.001483
-0.158416,0.029703,-0.009909,2026-01-14,-0.004703,$NDX,101,0.544554,0.574257,0.564356,101,-0.010683
-0.089109,0.0,0.002317,2026-01-15,0.000604,$NDX,101,0.554455,0.60396,0.554455,101,0.003599
-0.089109,-0.019802,0.001125,2026-01-16,-0.002457,$NDX,101,0.554455,0.584158,0.534653,101,-0.000836
-0.465347,-0.09901,-0.020861,2026-01-20,-0.014694,$NDX,101,0.435644,0.574257,0.465347,101,-0.021247
0.544554,-0.019802,0.019863,2026-01-21,0.01548,$NDX,101,0.49505,0.574257,0.534653,101,0.013518
0.376238,-0.019802,0.010916,2026-01-22,0.006701,$NDX,101,0.534653,0.60396,0.554455,101,0.007269
-0.049505,-0.009901,-0.001574,2026-01-23,-0.001202,$NDX,101,0.564356,0.594059,0.564356,101,0.003157
0.306931,0.0,-0.003556,2026-01-26,0.006098,$NDX,101,0.534653,0.613861,0.574257,101,0.0044
0.108911,0.029703,0.010553,2026-01-27,0.00266,$NDX,101,0.564356,0.633663,0.60396,101,0.009065
-0.188119,-0.019802,0.010004,2026-01-28,0.001134,$NDX,101,0.534653,0.60396,0.574257,101,0.003311
-0.188119,-0.009901,-0.004061,2026-01-29,-0.008652,$NDX,101,0.485149,0.574257,0.554455,101,-0.005985
-0.287129,0.049505,-0.013982,2026-01-30,-0.012523,$NDX,101,0.49505,0.554455,0.554455,101,-0.012011
0.168317,0.089109,0.006596,2026-02-02,0.00484,$NDX,101,0.445545,0.554455,0.534653,101,0.006866
-0.326733,-0.009901,-0.014754,2026-02-03,-0.021764,$NDX,101,0.465347,0.524752,0.49505,101,-0.015364
0.009901,-0.049505,-0.031742,2026-02-04,-0.005527,$NDX,101,0.435644,0.524752,0.514851,101,-0.017469
-0.366337,-0.069307,-0.017888,2026-02-05,-0.016949,$NDX,101,0.405941,0.50495,0.485149,101,-0.014395
0.524752,-0.059406,0.027426,2026-02-06,0.022034,$NDX,101,0.475248,0.514851,0.514851,101,0.021138
0.069307,-0.049505,0.010828,2026-02-09,0.005221,$NDX,101,0.465347,0.50495,0.524752,101,0.00766
-0.108911,-0.089109,-0.005964,2026-02-10,8.1e-05,$NDX,101,0.475248,0.514851,0.49505,101,-0.004639
0.089109,-0.049505,0.001513,2026-02-11,0.000362,$NDX,101,0.514851,0.534653,0.50495,101,0.002682
-0.544554,-0.079208,-0.022902,2026-02-12,-0.019652,$NDX,101,0.475248,0.524752,0.485149,101,-0.020339
0.425743,-0.079208,0.001808,2026-02-13,0.012321,$NDX,101,0.465347,0.534653,0.475248,101,0.002131
0.0,-0.059406,-0.002706,2026-02-17,-0.004211,$NDX,101,0.455446,0.514851,0.475248,101,-0.00103
0.524752,0.019802,0.0101,2026-02-18,0.009787,$NDX,101,0.50495,0.514851,0.485149,101,0.007467
-0.19802,-0.039604,-0.003382,2026-02-19,-0.003569,$NDX,101,0.445545,0.514851,0.49505,101,-0.00383
0.287129,-0.059406,0.007689,2026-02-20,0.0035,$NDX,101,0.514851,0.524752,0.49505,101,0.008849
-0.405941,-0.069307,-0.017253,2026-02-23,-0.018204,$NDX,101,0.475248,0.50495,0.49505,101,-0.012155
0.485149,-0.069307,0.01242,2026-02-24,0.013197,$NDX,101,0.49505,0.534653,0.50495,101,0.010741
0.405941,-0.079208,0.017078,2026-02-25,0.013567,$NDX,101,0.594059,0.534653,0.524752,101,0.014493
-0.009901,-0.039604,-0.015935,2026-02-26,0.002745,$NDX,101,0.544554,0.544554,0.534653,101,-0.012065
-0.049505,-0.039604,-0.009947,2026-02-27,-0.000158,$NDX,101,0.554455,0.554455,0.514851,101,-0.003201
-0.128713,-0.029703,0.006115,2026-03-02,-0.001588,$NDX,101,0.534653,0.534653,0.524752,101,0.001317
-0.287129,-0.079208,-0.013584,2026-03-03,-0.008662,$NDX,101,0.445545,0.50495,0.455446,101,-0.010706
0.465347,0.019802,0.022261,2026-03-04,0.014425,$NDX,101,0.574257,0.49505,0.514851,101,0.015243
-0.168317,-0.079208,0.00116,2026-03-05,-0.002068,$NDX,101,0.485149,0.50495,0.435644,101,-0.003013
-0.306931,-0.09901,-0.015356,2026-03-06,-0.010376,$NDX,101,0.465347,0.49505,0.386139,101,-0.015043
0.326733,-0.049505,0.017837,2026-03-09,0.008347,$NDX,101,0.475248,0.485149,0.465347,101,0.013356
-0.168317,-0.108911,0.000535,2026-03-10,-0.00822,$NDX,101,0.435644,0.475248,0.415842,101,1.6e-05
-0.168317,-0.079208,0.00424,2026-03-11,-0.003825,$NDX,101,0.415842,0.475248,0.415842,101,-0.000132
-0.742574,-0.217822,-0.020083,2026-03-12,-0.020855,$NDX,101,0.267327,0.465347,0.287129,101,-0.017163
0.059406,-0.19802,-0.006002,2026-03-13,-0.000486,$NDX,101,0.277228,0.445545,0.287129,101,-0.005927
0.524752,-0.148515,0.015385,2026-03-16,0.011477,$NDX,101,0.29703,0.465347,0.326733,101,0.011217
0.306931,-0.108911,0.00716,2026-03-17,0.007315,$NDX,101,0.326733,0.465347,0.366337,101,0.00488
-0.643564,-0.207921,-0.012973,2026-03-18,-0.015524,$NDX,101,0.247525,0.445545,0.277228,101,-0.01394
-0.168317,-0.227723,-0.007037,2026-03-19,-0.000153,$NDX,101,0.267327,0.445545,0.267327,101,-0.00316
-0.564356,-0.316832,-0.025899,2026-03-20,-0.014621,$NDX,101,0.188119,0.39604,0.178218,101,-0.018482
0.623762,-0.287129,0.01078,2026-03-23,0.01125,$NDX,101,0.237624,0.435644,0.207921,101,0.011479
-0.188119,-0.287129,-0.009265,2026-03-24,-0.01022,$NDX,101,0.158416,0.445545,0.217822,101,-0.006837
0.336634,-0.247525,0.006259,2026-03-25,0.007262,$NDX,101,0.237624,0.445545,0.277228,101,0.006576
-0.346535,-0.376238,-0.034735,2026-03-26,-0.012368,$NDX,101,0.138614,0.445545,0.158416,101,-0.023868
-0.633663,-0.366337,-0.021037,2026-03-27,-0.020297,$NDX,101,0.108911,0.405941,0.148515,101,-0.019537
0.089109,-0.356436,-0.014025,2026-03-30,-0.002265,$NDX,101,0.128713,0.39604,0.168317,101,-0.007643
0.663366,-0.247525,0.043004,2026-03-31,0.02702,$NDX,101,0.326733,0.435644,0.207921,101,0.033854
0.207921,-0.257426,0.020532,2026-04-01,0.006821,$NDX,101,0.425743,0.445545,0.257426,101,0.012353
0.0,-0.138614,-0.002004,2026-04-02,0.000822,$NDX,101,0.445545,0.445545,0.29703,101,0.001147
0.29703,-0.039604,0.005062,2026-04-06,0.00717,$NDX,101,0.514851,0.445545,0.346535,101,0.006017
-0.168317,-0.158416,-0.000294,2026-04-07,-0.003166,$NDX,101,0.514851,0.455446,0.306931,101,0.000153
0.564356,0.069307,0.029963,2026-04-08,0.023991,$NDX,101,0.683168,0.485149,0.485149,101,0.029732
0.089109,0.089109,0.008932,2026-04-09,-0.005039,$NDX,101,0.633663,0.49505,0.50495,101,0.006765
-0.425743,0.158416,0.00461,2026-04-10,-0.007402,$NDX,101,0.564356,0.485149,0.445545,101,0.001442
0.485149,0.178218,0.016498,2026-04-13,0.016216,$NDX,101,0.653465,0.485149,0.465347,101,0.010342
0.326733,0.178218,0.024784,2026-04-14,0.008859,$NDX,101,0.70297,0.49505,0.50495,101,0.018157
0.049505,0.178218,0.017758,2026-04-15,0.011738,$NDX,101,0.732673,0.485149,0.544554,101,0.013999
0.326733,0.316832,0.003414,2026-04-16,0.007036,$NDX,101,0.752475,0.49505,0.594059,101,0.004816
0.554455,0.356436,0.012354,2026-04-17,0.012571,$NDX,101,0.80198,0.514851,0.623762,101,0.013084
0.108911,0.475248,-0.005638,2026-04-20,0.003684,$NDX,101,0.811881,0.514851,0.653465,101,-0.003175
-0.188119,0.415842,-0.003438,2026-04-21,-0.003847,$NDX,101,0.732673,0.524752,0.623762,101,-0.003803
0.306931,0.425743,0.025796,2026-04-22,0.010776,$NDX,101,0.742574,0.534653,0.643564,101,0.016731
-0.108911,0.346535,-0.011077,2026-04-23,-0.003616,$NDX,101,0.693069,0.514851,0.623762,101,-0.005633
0.108911,0.455446,0.031636,2026-04-24,0.008677,$NDX,101,0.683168,0.534653,0.613861,101,0.019127
-0.247525,0.425743,0.006256,2026-04-27,-0.004698,$NDX,101,0.613861,0.534653,0.574257,101,0.000527
-0.257426,0.376238,-0.016474,2026-04-28,-0.008754,$NDX,101,0.594059,0.534653,0.544554,101,-0.010057
-0.009901,0.346535,0.014325,2026-04-29,0.005826,$NDX,101,0.584158,0.544554,0.554455,101,0.006114
0.39604,0.366337,0.012186,2026-04-30,0.013635,$NDX,101,0.623762,0.564356,0.623762,101,0.009326
0.148515,0.356436,0.014191,2026-05-01,0.007216,$NDX,101,0.663366,0.564356,0.653465,101,0.0096
-0.207921,0.257426,0.005229,2026-05-04,-0.001519,$NDX,101,0.594059,0.554455,0.60396,101,-0.001884
0.227723,0.287129,0.030024,2026-05-05,0.0064,$NDX,101,0.594059,0.554455,0.594059,101,0.012974
0.247525,0.089109,0.032345,2026-05-06,0.009398,$NDX,101,0.623762,0.564356,0.574257,101,0.020774
-0.108911,0.09901,-0.008405,2026-05-07,0.002444,$NDX,101,0.613861,0.574257,0.60396,101,-0.001193
0.029703,0.108911,0.048386,2026-05-08,0.008473,$NDX,101,0.564356,0.574257,0.554455,101,0.023441
-0.207921,0.069307,0.015584,2026-05-11,-0.003748,$NDX,101,0.50495,0.584158,0.534653,101,0.002896
-0.148515,0.039604,-0.022988,2026-05-12,-0.005458,$NDX,101,0.544554,0.584158,0.544554,101,-0.008482
-0.128713,-0.029703,0.015022,2026-05-13,-0.001482,$NDX,101,0.50495,0.574257,0.514851,101,0.010562
0.128713,-0.079208,0.001074,2026-05-14,0.005561,$NDX,101,0.485149,0.584158,0.514851,101,0.007108
-0.267327,-0.09901,-0.02373,2026-05-15,-0.006566,$NDX,101,0.49505,0.584158,0.524752,101,-0.015088
0.267327,-0.079208,-0.016653,2026-05-18,0.00582,$NDX,101,0.554455,0.594059,0.574257,101,-0.004302
-0.227723,-0.059406,-5.1e-05,2026-05-19,-0.003292,$NDX,101,0.49505,0.574257,0.564356,101,-0.006163
0.475248,-0.039604,0.025359,2026-05-20,0.015491,$NDX,101,0.584158,0.594059,0.60396,101,0.016564
0.128713,-0.019802,0.010727,2026-05-21,0.004209,$NDX,101,0.584158,0.594059,0.60396,101,0.001907
0.207921,0.009901,0.001422,2026-05-22,0.007966,$NDX,101,0.60396,0.594059,0.623762,101,0.004241
-0.009901,-0.009901,0.034496,2026-05-26,0.009258,$NDX,101,0.60396,0.60396,0.564356,101,0.017755
-0.207921,-0.009901,0.000947,2026-05-27,-0.007214,$NDX,101,0.574257,0.623762,0.534653,101,-0.001137
0.247525,0.059406,0.009521,2026-05-28,0.007923,$NDX,101,0.623762,0.623762,0.613861,101,0.008431
-0.049505,-0.049505,0.012615,2026-05-29,0.006758,$NDX,101,0.554455,0.60396,0.574257,101,0.003684
0.089109,0.009901,0.016767,2026-06-01,0.011833,$NDX,101,0.584158,0.554455,0.663366,101,0.006
-0.128713,-0.019802,0.007263,2026-06-02,0.000501,$NDX,101,0.564356,0.554455,0.584158,101,0.004604
-0.069307,-0.009901,-0.001114,2026-06-03,-0.004785,$NDX,101,0.574257,0.584158,0.584158,101,-0.002613
0.217822,0.049505,-0.010536,2026-06-04,0.001634,$NDX,101,0.594059,0.60396,0.623762,101,-0.004837
-0.366337,-0.089109,-0.07329,2026-06-05,-0.02998,$NDX,101,0.49505,0.594059,0.514851,101,-0.048001
-0.019802,0.009901,0.036545,2026-06-08,0.007708,$NDX,101,0.465347,0.594059,0.564356,101,0.015616
0.009901,-0.019802,-0.018892,2026-06-09,-0.004955,$NDX,101,0.455446,0.594059,0.514851,101,-0.011507
-0.405941,-0.09901,-0.027394,2026-06-10,-0.015183,$NDX,101,0.376238,0.554455,0.445545,101,-0.019977
0.39604,-0.029703,0.054807,2026-06-11,0.023394,$NDX,101,0.50495,0.584158,0.485149,101,0.033776
0.386139,0.0,0.010296,2026-06-12,0.007955,$NDX,101,0.544554,0.584158,0.514851,101,0.005885
0.326733,0.089109,0.04561,2026-06-15,0.018512,$NDX,101,0.594059,0.584158,0.613861,101,0.031414
-0.287129,0.0,-0.032524,2026-06-16,-0.011687,$NDX,101,0.554455,0.584158,0.574257,101,-0.019005
-0.613861,-0.089109,0.00021,2026-06-17,-0.015406,$NDX,101,0.346535,0.584158,0.475248,101,-0.01007
0.247525,-0.079208,0.039528,2026-06-18,0.010754,$NDX,101,0.376238,0.574257,0.524752,101,0.025065
-0.138614,-0.108911,0.003115,2026-06-22,-0.003229,$NDX,101,0.445545,0.623762,0.49505,101,-0.002509
-0.178218,-0.089109,-0.054868,2026-06-23,-0.017909,$NDX,101,0.386139,0.643564,0.534653,101,-0.032929
0.029703,0.019802,-0.008167,2026-06-24,-0.000562,$NDX,101,0.445545,0.643564,0.584158,101,-0.004246
-0.049505,0.009901,0.03771,2026-06-25,0.003664,$NDX,101,0.445545,0.60396,0.544554,101,0.008106
0.108911,-0.108911,-0.029301,2026-06-26,-0.001683,$NDX,101,0.475248,0.60396,0.50495,101,-0.013764
